timestamp,device_id,outside_temp,setpoint,room_temp,humidity,ac_tonnage,star_rating,power_consumption
2024-03-01 18:00:00,1,18.276197979792784,23,24.87777683067184,58.911155264516616,1.5,5,0.876133430054664
2024-03-01 19:00:00,1,24.92683707599713,25,22.68709174145568,50.36831432072542,1.5,5,1.5381391564902287
2024-03-01 20:00:00,1,27.242295545820518,24,25.01382936361736,62.80373634503582,1.5,5,1.6851523933069377
2024-03-01 21:00:00,1,24.25665045410545,24,24.427659163497772,52.99831755262101,1.5,5,1.1566220046849065
2024-03-01 22:00:00,1,32.897233911794906,25,24.656373573662158,36.50515654366456,1.5,5,2.1092897090830656
2024-03-01 23:00:00,1,23.7095758661181,25,23.862766747035618,67.77915041305192,1.5,5,1.1598287411854211
2024-03-02 00:00:00,1,26.67986653990905,23,23.258415276413185,72.33480107354606,1.5,5,1.6799633229884752
2024-03-02 01:00:00,1,28.392221731858275,22,22.337930079437648,41.33956539627093,1.5,5,1.3316429165795998
2024-03-02 02:00:00,1,32.323819867198345,25,25.590621787676408,57.67048183548403,1.5,5,1.4563638407514985
2024-03-02 03:00:00,1,23.69241354646168,23,22.59629847896545,69.90966524130539,1.5,5,0.7324047055666634
2024-03-02 04:00:00,1,31.48949125646488,22,20.282465614960948,41.7755039143707,1.5,5,1.6642242827536742
2024-03-02 05:00:00,1,28.03069918305876,24,25.317696334102155,33.78722902669337,1.5,5,1.838923784726873
2024-03-02 06:00:00,1,25.055474046856148,25,24.99483601911099,52.63492094291678,1.5,5,2.324341350318667
2024-03-02 07:00:00,1,29.386310422789812,24,23.08067720652048,55.89028399821735,1.5,5,0.8248270775783073
2024-03-02 08:00:00,1,28.59717908672041,23,21.49760233717198,67.87513932404974,1.5,5,0.6788890778686176
2024-03-02 09:00:00,1,26.199349368523617,24,25.38370113261492,77.83024600794721,1.5,5,1.45913720974438
2024-03-02 10:00:00,1,28.209406254970055,23,25.07653721247169,61.744573280782646,1.5,5,1.0964402302189806
2024-03-02 11:00:00,1,26.84405920941472,23,23.86300796164316,37.52714545458326,1.5,5,1.9954064407481877
2024-03-02 12:00:00,1,28.340552035753745,22,22.96367357629909,59.52730333723668,1.5,5,1.3340390836947444
2024-03-02 13:00:00,1,29.98639202356314,23,24.75857587864607,53.590363432860975,1.5,5,1.2860433658812902
2024-03-02 14:00:00,1,32.75805044843606,23,22.457212559897417,64.57173313702671,1.5,5,1.4919052190209767
2024-03-02 15:00:00,1,24.286553503519453,24,27.20115154084839,36.09551395561794,1.5,5,1.6068308452831552
2024-03-02 16:00:00,1,34.3991001239688,22,20.410645910740776,64.26228419998073,1.5,5,1.5751175241193252
2024-03-02 17:00:00,1,22.143736601432494,22,21.63495366420445,70.82671421531288,1.5,5,0.9613254630686248
2024-03-02 18:00:00,1,27.54464471489325,22,20.842663815372592,57.20992813631278,1.5,5,0.9277324892956225
2024-03-02 19:00:00,1,29.76495161945373,24,24.095382377190074,66.6802729404005,1.5,5,1.7497824412538152
2024-03-02 20:00:00,1,28.842975603205097,22,24.596368525922948,62.844151563103104,1.5,5,1.8191361086149531
2024-03-02 21:00:00,1,26.13190144053822,24,23.642392285281623,33.39115931015738,1.5,5,0.9094795276947867
2024-03-02 22:00:00,1,27.375633248928175,22,22.632377084883338,56.63115733199405,1.5,5,0.9663243612808787
2024-03-02 23:00:00,1,26.5209971960235,23,18.63778568147768,58.371984836136455,1.5,5,1.4894370510714854
2024-03-03 00:00:00,1,26.231905729167366,25,25.641535846658073,44.37009586610315,1.5,5,1.5744373144870951
2024-03-03 01:00:00,1,30.548806291063073,22,23.49770680215817,58.1483367492083,1.5,5,1.3669765274548442
2024-03-03 02:00:00,1,29.071046457895143,24,24.184412141381063,38.554693552305544,1.5,5,0.8229427879335054
2024-03-03 03:00:00,1,25.921271214218038,25,23.40055068587714,55.23186087833331,1.5,5,1.13870944718139
2024-03-03 04:00:00,1,30.698799626299753,24,22.199302494141374,59.45622826240138,1.5,5,1.1984912527239837
2024-03-03 05:00:00,1,28.921898562629828,23,22.16819281511901,79.42731749530074,1.5,5,1.5876400709327672
2024-03-03 06:00:00,1,30.43858635651688,23,21.18674180894814,45.962764550247854,1.5,5,0.7667222774931144
2024-03-03 07:00:00,1,29.888886525770836,24,26.36399362708967,62.39822682589536,1.5,5,1.6536069280918484
2024-03-03 08:00:00,1,25.513014967233783,25,25.701250778452533,42.82482879124471,1.5,5,0.9899238937837349
2024-03-03 09:00:00,1,26.319456879409092,25,27.167022954277886,66.48610400961724,1.5,5,1.3752889238584154
2024-03-03 10:00:00,1,30.241880815369786,22,21.56634827746824,54.48578555347243,1.5,5,1.9914595990394859
2024-03-03 11:00:00,1,29.831110796300393,23,21.85323105656954,60.725129340046095,1.5,5,0.7207629352388404
2024-03-03 12:00:00,1,27.937295218107554,25,23.945607145922427,45.94663351721039,1.5,5,1.8893098756695241
2024-03-03 13:00:00,1,28.351982149926346,23,22.306694429989165,60.38357377228015,1.5,5,1.4558381526282917
2024-03-03 14:00:00,1,31.832994687365275,25,24.258479431639696,49.09008761898465,1.5,5,1.4090675794957492
2024-03-03 15:00:00,1,26.22528583349251,25,26.832687635825685,53.73601338929122,1.5,5,1.1320558310515996
2024-03-03 16:00:00,1,29.641292143510114,22,23.370469401574255,43.894615340560705,1.5,5,2.2298012116368158
2024-03-03 17:00:00,1,27.39342204269832,24,24.40631638879836,51.45286391550335,1.5,5,1.1665448033439287
2024-03-03 18:00:00,1,27.34695639031834,23,20.51039422866054,57.748208925585544,1.5,5,1.3604001516083644
2024-03-03 19:00:00,1,31.29633055596157,23,23.44258329528383,54.81870907667495,1.5,5,1.2533597608779372
2024-03-03 20:00:00,1,30.47624904696409,24,23.533805175677617,67.37098705706477,1.5,5,1.4674410478120048
2024-03-03 21:00:00,1,30.440528908001916,22,24.109352655913273,49.23061022505047,1.5,5,1.6170070498766096
2024-03-03 22:00:00,1,31.916436421462986,22,23.34314791859142,70.96999134462838,1.5,5,1.7764386121900373
2024-03-03 23:00:00,1,28.063011524898275,23,23.213244201957774,51.58833266071488,1.5,5,1.5902434741879523
2024-03-04 00:00:00,1,30.045858913884892,24,20.853458452084865,71.31724608941121,1.5,5,0.9583764316268251
2024-03-04 01:00:00,1,27.069199730219633,22,21.795856679700893,58.321060627978014,1.5,5,0.5
2024-03-04 02:00:00,1,28.972499057465328,24,23.020042969754424,75.64767427991754,1.5,5,1.4559501231122485
2024-03-04 03:00:00,1,27.609570836896946,25,25.608011445967236,56.58772076685858,1.5,5,2.215177040860174
2024-03-04 04:00:00,1,28.290987894978155,23,21.286816771377207,39.36179764626555,1.5,5,1.262617304854036
2024-03-04 05:00:00,1,29.785471076310742,22,22.39351371873478,52.624070312149016,1.5,5,1.0729309163995073
2024-03-04 06:00:00,1,25.545337950299583,25,21.672755981906516,54.93049658155693,1.5,5,0.5
2024-03-04 07:00:00,1,34.27716182705638,24,21.921575863518342,71.30336599913426,1.5,5,0.9140141694420488
2024-03-04 08:00:00,1,24.981947855500895,24,22.680217553061695,37.39338484520016,1.5,5,1.4572163666004214
2024-03-04 09:00:00,1,24.357434161636803,23,22.180725791314593,45.96177128829263,1.5,5,0.5
2024-03-04 10:00:00,1,31.474332620500203,25,25.583373788152866,57.193793294556826,1.5,5,1.8923927626533863
2024-03-04 11:00:00,1,30.37498808188881,22,19.517422284709347,58.14240321775268,1.5,5,0.7343828907497708
2024-03-04 12:00:00,1,29.872359451156466,23,22.038236253331576,67.50533575247312,1.5,5,2.1513123526908333
2024-03-04 13:00:00,1,29.88503652779284,25,24.076390956303896,35.35588595444737,1.5,5,2.1360378844048267
2024-03-04 14:00:00,1,27.963259681459256,23,24.031998278878252,47.86263915050639,1.5,5,0.8316448724146441
2024-03-04 15:00:00,1,25.308236885542506,25,24.712412614300586,63.432724210340965,1.5,5,0.5
2024-03-04 16:00:00,1,28.22741367458118,22,20.548935283380743,54.377998838460336,1.5,5,1.7663567511126774
2024-03-04 17:00:00,1,25.968514865463664,24,22.38175517764679,62.08902847044545,1.5,5,1.6536433890002797
2024-03-04 18:00:00,1,30.925359200253254,24,23.17083262139275,53.69391122389969,1.5,5,1.428995386791717
2024-03-04 19:00:00,1,27.558827855493583,24,21.527374714379338,65.37246809335804,1.5,5,1.5644175169693226
2024-03-04 20:00:00,1,25.523508409622465,22,24.438812732282003,48.38258259101743,1.5,5,1.2003846763708257
2024-03-04 21:00:00,1,27.03584247504102,25,24.99346235358993,52.49476718724969,1.5,5,0.6226186164729328
2024-03-04 22:00:00,1,29.238794362826873,23,21.62967787406441,54.4567571849178,1.5,5,1.6818831809533037
2024-03-04 23:00:00,1,26.308826341588077,24,22.418302764210573,47.75142262108572,1.5,5,1.6003467322763425
2024-03-05 00:00:00,1,25.533338813300706,24,22.189023061979064,56.1579689820947,1.5,5,0.9691607274952592
2024-03-05 01:00:00,1,28.731061634475736,22,22.556767231221293,50.63662143252516,1.5,5,0.8912415866873976
2024-03-05 02:00:00,1,28.73489971332617,22,19.51993435689757,58.15721847611888,1.5,5,1.4221727696663529
2024-03-05 03:00:00,1,26.47917047388661,25,24.73301403237009,57.65073825649067,1.5,5,0.7596038818975576
2024-03-05 04:00:00,1,26.58688508314503,25,25.86043718077657,47.56169413696934,1.5,5,0.5
2024-03-05 05:00:00,1,28.69614981207291,25,24.12106260300423,60.4982635120043,1.5,5,1.4160141457582802
2024-03-05 06:00:00,1,23.655746975508027,23,21.482193399146624,57.43434264970348,1.5,5,1.2627151756187376
2024-03-05 07:00:00,1,23.777608676870337,25,26.25654755880473,49.10563788168134,1.5,5,1.5540071372161508
2024-03-05 08:00:00,1,25.844667336242694,25,23.302098950729636,63.75815057909205,1.5,5,1.3944193790974857
2024-03-05 09:00:00,1,27.35965854486446,23,22.583467370634256,56.14122413642536,1.5,5,2.554603698803125
2024-03-05 10:00:00,1,28.932722696794013,24,24.172830409330697,65.73174118717638,1.5,5,1.758186204248902
2024-03-05 11:00:00,1,32.426068650848656,24,23.093805478118977,69.18860378819727,1.5,5,1.6256511869781711
2024-03-05 12:00:00,1,30.572978869606057,22,20.202422809841565,44.04722367404969,1.5,5,1.6477284500398832
2024-03-05 13:00:00,1,27.520184410109717,23,22.16223546433925,71.85981103757484,1.5,5,1.468182163877233
2024-03-05 14:00:00,1,27.942951376291933,25,25.510488577392294,60.518541010289354,1.5,5,0.8149227177158971
2024-03-05 15:00:00,1,24.992411906086573,24,22.907173461286014,58.1036316225892,1.5,5,1.1929667621802387
2024-03-05 16:00:00,1,27.944460592022832,22,22.682443420072932,48.13984088149317,1.5,5,1.7109159835985708
2024-03-05 17:00:00,1,27.134024083239584,23,22.617157926528936,58.396196059085064,1.5,5,2.3050825828849293
2024-03-05 18:00:00,1,28.968155681014267,23,22.09241207942008,32.79339001306323,1.5,5,1.6836056908339125
2024-03-05 19:00:00,1,25.518307169343032,23,21.911870397655186,43.971718769603676,1.5,5,0.8364117123705048
2024-03-05 20:00:00,1,29.558039542723517,25,25.348098620678908,36.376289343131575,1.5,5,1.2455395354877268
2024-03-05 21:00:00,1,32.59821673900773,25,26.690420019673702,53.61043487297982,1.5,5,2.0409492720048013
2024-03-05 22:00:00,1,27.67371955462943,25,25.18276726087933,68.58640663745861,1.5,5,0.7304986041596636
2024-03-05 23:00:00,1,29.205135166296824,22,20.552865227475124,57.60269573078794,1.5,5,1.3186611188148758
2024-03-06 00:00:00,1,30.07043197513334,23,24.639757612699114,60.92909614405368,1.5,5,1.2804521261843314
2024-03-06 01:00:00,1,26.796338584342493,22,20.672148074795942,52.67937440720645,1.5,5,1.9884542322648242
2024-03-06 02:00:00,1,28.67227744543125,22,24.59337990865055,55.114113509666375,1.5,5,1.1682645066353523
2024-03-06 03:00:00,1,28.037777202345385,22,21.758716799660256,37.07048705971346,1.5,5,1.9924600679160636
2024-03-06 04:00:00,1,28.293028295646494,25,23.68237361630902,65.53264197362068,1.5,5,1.231211712092339
2024-03-06 05:00:00,1,25.6809706484336,23,23.83812968459071,60.10312877645273,1.5,5,1.2529506429364137
2024-03-06 06:00:00,1,28.073530522776828,24,23.532848315317974,62.82851513667835,1.5,5,1.5101030210704727
2024-03-06 07:00:00,1,29.493994873736348,25,25.66428011190078,58.443308721618614,1.5,5,1.2679733977933243
2024-03-06 08:00:00,1,32.353430823385125,25,25.138004558557633,50.41461485904818,1.5,5,1.8243013675787152
2024-03-06 09:00:00,1,30.87781247825562,24,21.931236638850997,60.128691113455154,1.5,5,0.5
2024-03-06 10:00:00,1,34.45954737253467,22,21.89488943443743,52.02652136592298,1.5,5,1.015592711989107
2024-03-06 11:00:00,1,25.697957311335852,22,22.75211263247853,54.18380176114405,1.5,5,1.309456787121092
2024-03-06 12:00:00,1,30.616961910162033,25,25.168770320001887,66.34123647542296,1.5,5,1.7221146034176855
2024-03-06 13:00:00,1,28.550026017215057,25,26.883760519583983,65.08701608730776,1.5,5,1.620399217870531
2024-03-06 14:00:00,1,34.56940879965302,25,25.467817128178282,50.22412278595496,1.5,5,1.873162892198221
2024-03-06 15:00:00,1,25.575105143934547,24,23.63714131289829,58.76962725288745,1.5,5,0.8590511892726107
2024-03-06 16:00:00,1,25.480834473457673,25,25.31538130798832,65.77164627466291,1.5,5,0.6189880068901008
2024-03-06 17:00:00,1,26.201822063667933,25,24.261337643565536,40.270727278129264,1.5,5,1.2585168724571774
2024-03-06 18:00:00,1,21.62831282707058,23,23.54074243598587,56.14763193304378,1.5,5,0.7399994556863456
2024-03-06 19:00:00,1,26.422734934957717,24,24.53867896945744,56.16117009925422,1.5,5,1.7408315399125585
2024-03-06 20:00:00,1,25.722602015338907,24,22.14185761231375,38.13790946124146,1.5,5,0.7632192185713719
2024-03-06 21:00:00,1,28.451181359428624,23,24.158894988178076,45.3943195418058,1.5,5,0.7954402129163075
2024-03-06 22:00:00,1,29.025267927331477,22,25.35020357858319,42.75310062414267,1.5,5,1.946093971800124
2024-03-06 23:00:00,1,33.62851251764766,24,24.81899852568555,53.71135401801155,1.5,5,1.6460612918639135
2024-03-07 00:00:00,1,30.85127151455815,25,21.954937251031353,57.13767778849445,1.5,5,1.3580100542799605
2024-03-07 01:00:00,1,26.26928903301279,25,24.35982272726534,40.82225944381217,1.5,5,1.721111194879914
2024-03-07 02:00:00,1,25.304755985954927,22,20.080888603775502,47.838864644611505,1.5,5,0.6892257990533006
2024-03-07 03:00:00,1,29.47575751451952,23,22.562304141033902,53.08550546034677,1.5,5,1.1893910040986364
2024-03-07 04:00:00,1,24.039300378938073,23,24.02891786167301,73.3838424618317,1.5,5,1.6026134960757543
2024-03-07 05:00:00,1,33.494376297563065,23,21.922580867971106,49.356414065155825,1.5,5,1.9970486202766122
2024-03-07 06:00:00,1,31.538320362163862,25,27.82705522818509,54.42823997324556,1.5,5,1.4995267094841065
2024-03-07 07:00:00,1,26.592473043685885,23,18.678914753588835,58.168417512596186,1.5,5,0.7740321726600136
2024-03-07 08:00:00,1,22.860596412727368,23,22.62784009468374,72.37126056122636,1.5,5,1.6301248780114705
2024-03-07 09:00:00,1,32.06161712249624,25,25.5688993175677,56.53979098081888,1.5,5,0.9744606052798174
2024-03-07 10:00:00,1,27.656380464242147,22,20.170838571076345,72.81189695794747,1.5,5,1.005143396986989
2024-03-07 11:00:00,1,31.713448935920386,25,23.368251803741522,39.884563815695095,1.5,5,1.3778112620522438
2024-03-07 12:00:00,1,23.216717023616898,23,24.13443181577449,62.230564888202245,1.5,5,0.5392523781540771
2024-03-07 13:00:00,1,26.201874931138683,22,24.89259786884827,46.9307478625697,1.5,5,0.5
2024-03-07 14:00:00,1,28.01573109915455,23,26.069048779199463,52.51303245776695,1.5,5,1.841095153214459
2024-03-07 15:00:00,1,28.140941781294227,25,24.480124500495204,50.554066836790234,1.5,5,1.2066820248429864
2024-03-07 16:00:00,1,26.649803585562267,25,27.026998153011615,44.288235135280246,1.5,5,1.0155329754524987
2024-03-07 17:00:00,1,29.868549797042498,22,21.89683139408723,66.00374652138133,1.5,5,1.0798837053375485
2024-03-07 18:00:00,1,24.797138711852217,23,24.375047160207487,45.069606606838626,1.5,5,2.1145091559218825
2024-03-07 19:00:00,1,27.57286154493612,23,22.68403090482466,48.4747378689755,1.5,5,0.78076303219983
2024-03-07 20:00:00,1,28.360886895135696,22,20.297973234955833,52.64421537037684,1.5,5,2.0479520290630266
2024-03-07 21:00:00,1,29.543316502176246,24,26.402740231168888,48.252514653468786,1.5,5,1.2118493571234938
2024-03-07 22:00:00,1,30.13484463426667,25,27.793773305395124,57.914731358422436,1.5,5,1.7803727477923244
2024-03-07 23:00:00,1,24.626073724486393,25,24.368814904273222,36.10376455377401,1.5,5,1.5958876415951335
2024-03-08 00:00:00,1,23.397657487793133,23,24.404942315331663,45.949120811822596,1.5,5,1.057995758828473
2024-03-08 01:00:00,1,31.83303046569553,25,24.782488909384764,47.3967490279937,1.5,5,1.4645121621382076
2024-03-08 02:00:00,1,28.996942035938776,22,25.27136469803419,46.33264462010679,1.5,5,0.7944427700692828
2024-03-08 03:00:00,1,25.75454039033034,25,22.760635826357554,68.74574740775381,1.5,5,1.2665261420358445
2024-03-08 04:00:00,1,32.65345592656757,22,21.732569160443738,50.63100001152822,1.5,5,2.228561661160413
2024-03-08 05:00:00,1,28.347023902878576,25,22.829114500921172,50.119168634080644,1.5,5,1.242713374378039
2024-03-08 06:00:00,1,31.53789155219148,24,21.6199708624584,56.76087456532752,1.5,5,1.4510859734248733
2024-03-08 07:00:00,1,28.202555444230327,23,22.826161304988283,65.17950343579973,1.5,5,1.7980015164930498
2024-03-08 08:00:00,1,34.18224377464596,24,23.324355486965786,48.51772498020315,1.5,5,1.3365948849122107
2024-03-08 09:00:00,1,33.26602252732961,22,20.483033584538205,57.527774312322606,1.5,5,1.6907563487209392
2024-03-08 10:00:00,1,27.253107554562778,23,24.25578880763991,42.19382481087252,1.5,5,2.06620730189301
2024-03-08 11:00:00,1,30.914712852863065,25,26.94812327560938,58.19977746644069,1.5,5,1.4146092305597728
2024-03-08 12:00:00,1,29.936127848755444,25,25.76930287442386,54.59037190498644,1.5,5,1.2648322272703902
2024-03-08 13:00:00,1,32.105894672597046,24,21.184857024610803,44.46789617219158,1.5,5,1.1566157651277005
2024-03-08 14:00:00,1,25.105229618259685,23,23.509244746025423,37.78098821692434,1.5,5,2.778265032732113
2024-03-08 15:00:00,1,30.05815437999532,25,25.494589941458067,66.932008798621,1.5,5,1.7040481741452365
2024-03-08 16:00:00,1,31.175273460548762,22,20.736631047351874,64.13413348386578,1.5,5,2.799694441191614
2024-03-08 17:00:00,1,22.723781540730656,24,24.51878374730831,60.28074041714945,1.5,5,1.2633531973211973
2024-03-08 18:00:00,1,24.450224462002673,25,24.239550617281775,67.93360656829869,1.5,5,1.3631329096720546
2024-03-08 19:00:00,1,21.882303466719698,22,20.769494321261078,60.36906688731148,1.5,5,1.348429522334695
2024-03-08 20:00:00,1,27.191779496666328,22,20.22592226349237,45.619414694651034,1.5,5,1.8146215821624851
2024-03-08 21:00:00,1,30.152626767387886,24,25.25151264745459,56.98868179764499,1.5,5,0.7933774310878906
2024-03-08 22:00:00,1,32.507071156288085,24,25.940144643526512,70.24080388646182,1.5,5,1.024721917940764
2024-03-08 23:00:00,1,28.222284341259325,24,23.788016311009713,49.60256568441142,1.5,5,1.8243229631012132
2024-03-09 00:00:00,1,32.88584663671388,22,23.477077945200776,52.00192528941896,1.5,5,0.5
2024-03-09 01:00:00,1,23.859695625355325,23,25.28971319179779,58.83395254944246,1.5,5,0.7609756660000613
2024-03-09 02:00:00,1,22.889852681934535,23,23.196960234005537,70.13354789238315,1.5,5,1.7663874278809062
2024-03-09 03:00:00,1,27.833356903310143,23,22.883885241269123,61.7311185290305,1.5,5,0.7122945570902796
2024-03-09 04:00:00,1,29.152196346817924,23,23.70444427820561,46.45545581008991,1.5,5,1.5747751105672991
2024-03-09 05:00:00,1,27.90191575571772,23,21.74337389373826,56.070347711331664,1.5,5,0.7244329085161132
2024-03-09 06:00:00,1,21.79767369988037,23,23.82032767331985,56.02807717781509,1.5,5,0.5
2024-03-09 07:00:00,1,27.732639881461633,25,25.226643271206413,61.51159943595247,1.5,5,1.2939257205532821
2024-03-09 08:00:00,1,24.08659149848544,25,23.039955728268747,41.23212668509649,1.5,5,1.4030652065870415
2024-03-09 09:00:00,1,30.009017646490115,24,22.05751287332432,41.53109973502797,1.5,5,1.0758653010735668
2024-03-09 10:00:00,1,29.099794738290544,23,21.5220464651624,53.92304994159416,1.5,5,0.7062073814867704
2024-03-09 11:00:00,1,25.180360641017934,25,25.76897018104248,54.79952556691067,1.5,5,1.5676296398669323
2024-03-09 12:00:00,1,26.45839924798992,22,21.49398090532402,46.51267409969742,1.5,5,1.8415783579258638
2024-03-09 13:00:00,1,24.822359434333144,22,21.962450764539394,55.729583058695376,1.5,5,1.731761592660229
2024-03-09 14:00:00,1,27.811962708180484,23,25.049478719307825,55.23721677419188,1.5,5,1.2196920321341262
2024-03-09 15:00:00,1,30.865426961503715,22,22.6642232105977,73.34389920130172,1.5,5,1.8198963562740578
2024-03-09 16:00:00,1,25.04282186099337,25,24.036233185852915,51.036586254814154,1.5,5,1.5814238025622553
2024-03-09 17:00:00,1,29.512139546553534,22,20.519355255773227,43.349830806450306,1.5,5,1.6068996221853877
2024-03-09 18:00:00,1,26.409227144882678,23,23.457658630116427,69.56649500888047,1.5,5,0.8819590476396628
2024-03-09 19:00:00,1,25.621381503212966,24,22.54339637588511,49.489439264609516,1.5,5,1.409882128891516
2024-03-09 20:00:00,1,27.678908920136326,24,25.879541761954897,59.18423061129334,1.5,5,1.2449073721106936
2024-03-09 21:00:00,1,24.89427303274188,25,25.368660137190492,66.29368141771923,1.5,5,1.6886270526080143
2024-03-09 22:00:00,1,26.339052083958453,25,25.193759738258656,71.89857864657576,1.5,5,0.6526870082782712
2024-03-09 23:00:00,1,24.406366322233453,25,23.56755610348876,56.529845760617924,1.5,5,0.6503598767021559
2024-03-10 00:00:00,1,33.89417539874917,25,25.92905626420406,43.33860434038696,1.5,5,2.471948107927388
2024-03-10 01:00:00,1,28.105790655915186,23,24.692667796980004,59.10392560800636,1.5,5,1.7144041629942552
2024-03-10 02:00:00,1,25.900823476022243,24,23.79559348286311,53.81242621830848,1.5,5,1.6616643642053428
2024-03-10 03:00:00,1,28.641939732202665,24,25.392339440202512,44.40346933827576,1.5,5,0.7796257032401925
2024-03-10 04:00:00,1,27.66301585092751,23,22.392746378128653,64.55015774901875,1.5,5,2.0401459766289487
2024-03-10 05:00:00,1,27.33709120140033,22,21.90657999989816,63.584531597142096,1.5,5,1.7082948629105499
2024-03-10 06:00:00,1,29.842500100130277,24,27.129049676973715,68.67836565827429,1.5,5,1.845011667323678
2024-03-10 07:00:00,1,30.272523130141916,23,22.442779721431332,57.16236609509226,1.5,5,1.6610989487913865
2024-03-10 08:00:00,1,26.40849655716842,22,22.809527476031935,38.44292431042517,1.5,5,2.4527169509516726
2024-03-10 09:00:00,1,26.27254527806596,25,24.41635711711364,73.73942255972491,1.5,5,2.286695640411029
2024-03-10 10:00:00,1,27.17484490854507,24,24.42065980648875,40.93673851776911,1.5,5,2.097168050505149
2024-03-10 11:00:00,1,21.094236505793248,23,24.044191829707305,46.085342904367295,1.5,5,2.081953667277503
2024-03-10 12:00:00,1,23.454426813404343,24,22.648756405765145,49.75889507334342,1.5,5,0.8761232630602741
2024-03-10 13:00:00,1,32.100622802333575,24,22.942220072535154,60.98891794511005,1.5,5,1.3552551225707572
2024-03-10 14:00:00,1,32.93490314050385,23,23.85150022656059,51.99359034626539,1.5,5,1.8594606979984079
2024-03-10 15:00:00,1,27.252891881330864,25,25.2424421591688,61.26514355800059,1.5,5,2.495628929134013
2024-03-10 16:00:00,1,29.7296708891673,22,23.758712325761287,43.72742727696052,1.5,5,0.6890061651192841
2024-03-10 17:00:00,1,28.93375046363061,23,23.404878778439326,52.63986319808348,1.5,5,1.0186449080960784
2024-03-10 18:00:00,1,37.236642425365716,22,24.790254056957703,64.04783444364548,1.5,5,1.871735188255437
2024-03-10 19:00:00,1,31.35872473430373,23,24.04522763417531,66.1935259074256,1.5,5,0.9305034207003827
2024-03-10 20:00:00,1,27.6162472255577,23,25.817976503429925,62.99201138091083,1.5,5,1.8786348293806532
2024-03-10 21:00:00,1,25.133378678198724,24,26.534282001668572,59.61780065770711,1.5,5,1.9830592633834097
2024-03-10 22:00:00,1,23.18066103922728,22,21.0369958725129,48.43425971748274,1.5,5,1.4174941149105296
2024-03-10 23:00:00,1,28.61039090760167,22,24.220591464662775,46.9545380647716,1.5,5,2.197806970841901
2024-03-11 00:00:00,1,25.73094776414709,22,23.41040458219939,62.69082230430971,1.5,5,1.935268557146439
2024-03-11 01:00:00,1,23.73323887120698,24,25.305464546241296,55.852595583841484,1.5,5,1.8212563115215215
2024-03-11 02:00:00,1,26.060281347272422,23,24.77751517052835,46.13616187732538,1.5,5,0.9653020293588574
2024-03-11 03:00:00,1,24.755355989156815,24,23.53623007345043,63.882391578787484,1.5,5,1.6211830044264082
2024-03-11 04:00:00,1,33.06142490521769,23,23.49269284037269,49.15532068935567,1.5,5,2.0447913488620593
2024-03-11 05:00:00,1,30.64491927084835,23,22.36917948694664,69.00832719220459,1.5,5,1.3377939138311916
2024-03-11 06:00:00,1,27.976082076050147,23,26.46476750021818,50.1404851454529,1.5,5,1.8373161663029702
2024-03-11 07:00:00,1,32.43983241667008,23,21.870725939974715,48.45564055128824,1.5,5,0.5
2024-03-11 08:00:00,1,28.232104922942856,25,23.08234182858669,49.11044163613609,1.5,5,1.3542047399427222
2024-03-11 09:00:00,1,25.41614739601521,23,21.77369682016311,51.92980252409496,1.5,5,1.712195070929934
